time	I(D)	I(L1)	I(a)
3.552309523809526e-002	1.377673e+002	-1.377318e+002	7.498623e-003
3.554309523809526e-002	1.386608e+002	-1.376293e+002	7.498624e-003
3.558880952380952e-002	1.406749e+002	-1.373982e+002	7.498627e-003
3.563452380952379e-002	1.426541e+002	-1.371710e+002	7.498629e-003
3.568023809523806e-002	1.445983e+002	-1.369479e+002	7.498631e-003
3.572595238095233e-002	1.465076e+002	-1.367288e+002	7.498633e-003
3.577166666666660e-002	1.483819e+002	-1.365137e+002	7.498635e-003
3.581738095238087e-002	1.502213e+002	-1.363026e+002	7.498638e-003
3.586309523809513e-002	1.520258e+002	-1.360955e+002	7.498640e-003
3.587309523809513e-002	1.482901e+002	-1.361130e+002	7.498640e-003
3.588309523809512e-002	1.404429e+002	-1.363176e+002	7.498638e-003
3.589309523809512e-002	1.367535e+002	-1.367085e+002	7.498634e-003
3.595309523809510e-002	1.394369e+002	-1.393919e+002	7.498607e-003
3.596309523809509e-002	1.048097e+002	-1.397081e+002	-3.493401e+001
3.597309523809509e-002	3.500333e+001	-1.396488e+002	-1.046774e+002
3.598309523809509e-002	4.500000e-002	-1.392156e+002	-1.392006e+002
3.619047619047632e-002	4.500000e-002	-1.281221e+002	-1.281071e+002
3.642547619047624e-002	4.500000e-002	-1.166169e+002	-1.166019e+002
3.643547619047623e-002	2.909132e+001	-1.162756e+002	-8.721619e+001
3.644547619047623e-002	8.731739e+001	-1.163100e+002	-2.902823e+001
3.645547619047623e-002	1.188776e+002	-1.166561e+002	7.498834e-003
3.646547619047622e-002	1.237218e+002	-1.169412e+002	7.498831e-003
3.647463978821195e-002	1.262061e+002	-1.170299e+002	7.498830e-003
3.656035407392620e-002	1.303645e+002	-1.172939e+002	7.498827e-003
3.664606835964045e-002	1.343936e+002	-1.175496e+002	7.498825e-003
3.673178264535471e-002	1.382934e+002	-1.177972e+002	7.498822e-003
3.681749693106896e-002	1.420639e+002	-1.180365e+002	7.498820e-003
3.690321121678322e-002	1.457052e+002	-1.182677e+002	7.498818e-003
3.698892550249747e-002	1.492172e+002	-1.184906e+002	7.498815e-003
3.707463978821172e-002	1.525999e+002	-1.187053e+002	7.498813e-003
3.708463978821171e-002	1.146557e+002	-1.186676e+002	7.498814e-003
3.709463978821171e-002	3.828093e+001	-1.184429e+002	7.498816e-003
3.710463978821171e-002	4.500000e-002	-1.180320e+002	7.498820e-003
3.714285714285728e-002	4.500000e-002	-1.162391e+002	7.498838e-003
3.717785714285727e-002	4.500000e-002	-1.146220e+002	7.498854e-003
3.718785714285727e-002	3.683076e+001	-1.142263e+002	7.498858e-003
3.719785714285726e-002	1.105048e+002	-1.140194e+002	7.498860e-003
3.720785714285726e-002	1.475976e+002	-1.140004e+002	7.498861e-003
3.728500000000008e-002	1.506992e+002	-1.143304e+002	7.498858e-003
3.736214285714291e-002	1.537132e+002	-1.146511e+002	7.498854e-003
3.743928571428574e-002	1.566395e+002	-1.149625e+002	7.498851e-003
3.751642857142857e-002	1.594783e+002	-1.152646e+002	7.498848e-003
3.759357142857139e-002	1.622294e+002	-1.155573e+002	7.498845e-003
3.767071428571422e-002	1.648929e+002	-1.158408e+002	7.498842e-003
3.774785714285705e-002	1.674688e+002	-1.161149e+002	7.498839e-003
3.775785714285704e-002	1.388140e+002	-1.160251e+002	-2.891206e+001
3.776785714285704e-002	8.128986e+001	-1.155615e+002	-8.651087e+001
3.777785714285704e-002	5.297939e+001	-1.147254e+002	-1.147104e+002
3.788785714285699e-002	6.145983e+001	-1.044015e+002	-1.043865e+002
3.789785714285699e-002	4.648298e+001	-1.035477e+002	-1.035327e+002
3.790785714285699e-002	1.558704e+001	-1.028844e+002	-1.028694e+002
3.791785714285698e-002	4.500000e-002	-1.024109e+002	-1.023959e+002
3.809523809523823e-002	4.500000e-002	-9.538922e+001	-9.537422e+001
3.826023809523817e-002	4.500000e-002	-8.929126e+001	-8.927626e+001
3.827023809523817e-002	1.361290e+001	-8.887208e+001	-8.885707e+001
3.828023809523817e-002	4.094399e+001	-8.826744e+001	-8.825244e+001
3.829023809523816e-002	5.509696e+001	-8.747810e+001	-8.746310e+001
3.845023809523810e-002	6.717899e+001	-7.430050e+001	-7.428549e+001
3.846023809523810e-002	8.614886e+001	-7.362934e+001	-5.531370e+001
3.847023809523809e-002	1.232831e+002	-7.333512e+001	-1.836657e+001
3.848023809523809e-002	1.420288e+002	-7.341632e+001	7.499266e-003
3.854880952380949e-002	1.449422e+002	-7.480751e+001	7.499253e-003
3.861738095238089e-002	1.477818e+002	-7.616342e+001	7.499239e-003
3.868595238095229e-002	1.505476e+002	-7.748407e+001	7.499226e-003
3.875452380952370e-002	1.532394e+002	-7.876945e+001	7.499213e-003
3.882309523809510e-002	1.558575e+002	-8.001957e+001	7.499201e-003
3.889166666666650e-002	1.584016e+002	-8.123441e+001	7.499188e-003
3.896023809523790e-002	1.608719e+002	-8.241399e+001	7.499177e-003
3.897023809523790e-002	1.208431e+002	-8.252129e+001	7.499175e-003
3.898023809523789e-002	4.034065e+001	-8.244103e+001	7.499176e-003
3.899023809523789e-002	4.500000e-002	-8.217397e+001	7.499179e-003
3.904761904761919e-002	4.500000e-002	-8.030720e+001	7.499197e-003
3.911261904761917e-002	4.500000e-002	-7.824440e+001	7.499218e-003
3.912261904761916e-002	3.804621e+001	-7.799411e+001	7.499221e-003
3.913261904761916e-002	1.141463e+002	-7.793195e+001	7.499221e-003
3.914261904761916e-002	1.524400e+002	-7.805716e+001	7.499220e-003
3.954261904761900e-002	1.668479e+002	-8.498588e+001	7.499151e-003
3.955261904761900e-002	1.459157e+002	-8.502052e+001	-2.119192e+001
3.956261904761899e-002	1.038034e+002	-8.468078e+001	-6.338130e+001
3.957261904761899e-002	8.312315e+001	-8.396815e+001	-8.395315e+001
3.978261904761891e-002	9.656460e+001	-6.712576e+001	-6.711076e+001
3.979261904761890e-002	9.717691e+001	-6.635852e+001	-6.634352e+001
3.987261904761887e-002	1.019881e+002	-6.032999e+001	-6.031499e+001
3.988261904761887e-002	7.679810e+001	-5.965228e+001	-5.963728e+001
3.989261904761886e-002	2.567859e+001	-5.916441e+001	-5.914941e+001
3.990261904761886e-002	4.500000e-002	-5.886562e+001	-5.885061e+001
3.999000000000014e-002	4.500000e-002	-5.684161e+001	-5.682661e+001
4.000000000000000e-002	4.500000e-002	-5.661431e+001	-5.659930e+001
