time	I(L1)	I(a)
1.593835059815513e-002	7.303464e+001	7.304964e+001
1.594835059815514e-002	7.303298e+001	7.304798e+001
1.595835059815514e-002	7.272040e+001	7.273540e+001
1.596835059815514e-002	7.209998e+001	7.211497e+001
1.600014007496377e-002	6.984077e+001	6.985577e+001
1.603778952038514e-002	6.726016e+001	6.727516e+001
1.604778952038514e-002	6.669411e+001	6.670911e+001
1.605778952038514e-002	6.644464e+001	6.645964e+001
1.606778952038514e-002	6.650860e+001	6.652360e+001
1.610493237752801e-002	6.711851e+001	6.713351e+001
1.614207523467088e-002	6.770805e+001	6.772305e+001
1.617921809181375e-002	6.827722e+001	6.829222e+001
1.621636094895662e-002	6.882601e+001	6.884101e+001
1.625350380609949e-002	6.935443e+001	6.936943e+001
1.629064666324236e-002	6.986248e+001	6.987748e+001
1.632778952038522e-002	7.035016e+001	7.036515e+001
1.633778952038523e-002	7.058252e+001	7.059752e+001
1.634778952038523e-002	7.112352e+001	7.113851e+001
1.635778952038523e-002	7.176278e+001	5.375465e+001
1.636778952038524e-002	7.187743e+001	1.800248e+001
1.637778952038524e-002	7.136905e+001	7.500714e-003
1.650000000000011e-002	6.315212e+001	7.500632e-003
1.663729502638817e-002	5.504681e+001	7.500551e-003
1.664729502638818e-002	5.460237e+001	1.360171e+001
1.665729502638818e-002	5.447329e+001	4.086208e+001
1.666729502638818e-002	5.465645e+001	5.467144e+001
1.670586645495962e-002	5.573645e+001	5.575145e+001
1.674443788353106e-002	5.677914e+001	5.679413e+001
1.678300931210250e-002	5.778451e+001	5.779950e+001
1.682158074067395e-002	5.875256e+001	5.876756e+001
1.686015216924539e-002	5.968330e+001	5.969830e+001
1.689872359781683e-002	6.057672e+001	6.059172e+001
1.693729502638827e-002	6.143283e+001	6.144783e+001
1.694729502638827e-002	6.154669e+001	6.156169e+001
1.695729502638827e-002	6.134847e+001	6.136347e+001
1.696729502638827e-002	6.084128e+001	6.085628e+001
1.700000000000011e-002	5.888089e+001	5.889589e+001
1.703677083639346e-002	5.675513e+001	5.677013e+001
1.704677083639346e-002	5.629368e+001	5.630868e+001
1.705677083639347e-002	5.614777e+001	5.616277e+001
1.706677083639347e-002	5.631425e+001	5.632925e+001
1.710248512210777e-002	5.725810e+001	5.727310e+001
1.713819940782206e-002	5.817153e+001	5.818652e+001
1.717391369353636e-002	5.905451e+001	5.906951e+001
1.720962797925066e-002	5.990706e+001	5.992206e+001
1.724534226496495e-002	6.072918e+001	6.074418e+001
1.728105655067925e-002	6.152086e+001	6.153586e+001
1.731677083639355e-002	6.228211e+001	6.229711e+001
1.732677083639355e-002	6.228386e+001	4.682962e+001
1.733677083639355e-002	6.166371e+001	1.563230e+001
1.734677083639356e-002	6.042785e+001	7.500605e-003
1.735677083639356e-002	5.899699e+001	7.500591e-003
1.736677083639356e-002	5.768403e+001	7.500578e-003
1.737677083639357e-002	5.669509e+001	7.500567e-003
1.738677083639357e-002	5.602694e+001	7.500561e-003
1.750000000000011e-002	5.002396e+001	7.500501e-003
1.760968749081968e-002	4.482499e+001	7.500449e-003
1.761968749081968e-002	4.427502e+001	7.500444e-003
1.762968749081968e-002	4.341959e+001	7.500435e-003
1.763968749081969e-002	4.226174e+001	7.500423e-003
1.765968749081969e-002	3.977422e+001	7.500398e-003
1.766968749081969e-002	3.875631e+001	9.549917e+000
1.767968749081970e-002	3.837042e+001	2.874705e+001
1.768968749081970e-002	3.861026e+001	3.862526e+001
1.772397320510543e-002	4.011270e+001	4.012770e+001
1.775825891939115e-002	4.156844e+001	4.158344e+001
1.779254463367688e-002	4.297749e+001	4.299249e+001
1.782683034796260e-002	4.433985e+001	4.435485e+001
1.786111606224832e-002	4.565551e+001	4.567051e+001
1.789540177653405e-002	4.692448e+001	4.693948e+001
1.792968749081977e-002	4.814676e+001	4.816176e+001
1.793968749081978e-002	4.839291e+001	4.840791e+001
1.794968749081978e-002	4.832566e+001	4.834066e+001
1.795968749081978e-002	4.794814e+001	4.796313e+001
1.800024988983630e-002	4.603976e+001	4.605475e+001
1.803574305967958e-002	4.443437e+001	4.444937e+001
1.804574305967958e-002	4.409559e+001	4.411059e+001
1.805574305967959e-002	4.407113e+001	4.408613e+001
1.806574305967959e-002	4.435786e+001	4.437286e+001
1.809717163110817e-002	4.556008e+001	4.557508e+001
1.812860020253675e-002	4.672778e+001	4.674278e+001
1.816002877396533e-002	4.786096e+001	4.787596e+001
1.819145734539391e-002	4.895962e+001	4.897462e+001
1.822288591682249e-002	5.002375e+001	5.003875e+001
1.825431448825108e-002	5.105337e+001	5.106836e+001
1.828574305967966e-002	5.204845e+001	5.206345e+001
1.829574305967966e-002	5.215211e+001	3.920552e+001
1.830574305967966e-002	5.163284e+001	1.309942e+001
1.831574305967967e-002	5.049685e+001	7.500506e-003
1.837574305967969e-002	4.270131e+001	7.500428e-003
1.838574305967969e-002	4.155061e+001	7.500416e-003
1.839574305967969e-002	4.072230e+001	7.500408e-003
1.840574305967969e-002	4.021319e+001	7.500403e-003
1.850000000000011e-002	3.659272e+001	7.500366e-003
1.858717908995941e-002	3.353658e+001	7.500336e-003
1.859717908995941e-002	3.309901e+001	7.500332e-003
1.860717908995942e-002	3.235486e+001	7.500324e-003
1.861717908995942e-002	3.130717e+001	7.500314e-003
1.862860766138800e-002	3.000462e+001	7.500301e-003
1.864003623281657e-002	2.871647e+001	7.500288e-003
1.865146480424515e-002	2.744273e+001	7.500275e-003
1.866289337567372e-002	2.618338e+001	7.500262e-003
1.867432194710229e-002	2.493844e+001	7.500250e-003
1.868575051853087e-002	2.370789e+001	7.500238e-003
1.869717908995944e-002	2.249174e+001	7.500226e-003
1.870717908995945e-002	2.164591e+001	5.315015e+000
1.871717908995945e-002	2.143039e+001	1.608451e+001
1.872717908995945e-002	2.183890e+001	2.185390e+001
1.875575051853089e-002	2.356731e+001	2.358231e+001
1.878432194710233e-002	2.525025e+001	2.526525e+001
1.881289337567376e-002	2.688770e+001	2.690270e+001
1.884146480424520e-002	2.847967e+001	2.849467e+001
1.887003623281664e-002	3.002615e+001	3.004115e+001
1.889860766138808e-002	3.152715e+001	3.154215e+001
1.892717908995951e-002	3.298267e+001	3.299767e+001
1.893717908995952e-002	3.337981e+001	3.339480e+001
1.894717908995952e-002	3.346204e+001	3.347704e+001
1.895717908995952e-002	3.323251e+001	3.324751e+001
1.900000000000011e-002	3.183779e+001	3.185279e+001
1.904748964225171e-002	3.036096e+001	3.037595e+001
1.905748964225171e-002	3.016231e+001	3.017730e+001
1.906748964225172e-002	3.027658e+001	3.029157e+001
1.907748964225172e-002	3.070065e+001	3.071565e+001
1.910320392796601e-002	3.203422e+001	3.204922e+001
1.912891821368031e-002	3.333595e+001	3.335095e+001
1.915463249939460e-002	3.460584e+001	3.462084e+001
1.918034678510890e-002	3.584389e+001	3.585889e+001
1.920606107082319e-002	3.705010e+001	3.706510e+001
1.923177535653748e-002	3.822448e+001	3.823948e+001
1.925748964225178e-002	3.936701e+001	3.938201e+001
1.926748964225178e-002	3.959693e+001	2.975781e+001
1.927748964225178e-002	3.920267e+001	9.960704e+000
1.928748964225178e-002	3.819044e+001	7.500383e-003
1.930320392796607e-002	3.629643e+001	7.500364e-003
1.931891821368037e-002	3.443086e+001	7.500345e-003
1.933463249939466e-002	3.259372e+001	7.500326e-003
1.935034678510895e-002	3.078502e+001	7.500308e-003
1.936606107082324e-002	2.900475e+001	7.500291e-003
1.938177535653753e-002	2.725292e+001	7.500273e-003
1.939748964225182e-002	2.552952e+001	7.500256e-003
1.940748964225182e-002	2.454979e+001	7.500246e-003
1.941748964225182e-002	2.389076e+001	7.500240e-003
1.942748964225183e-002	2.354923e+001	7.500236e-003
1.950000000000011e-002	2.190049e+001	7.500220e-003
1.956543578196089e-002	2.051291e+001	7.500206e-003
1.957543578196089e-002	2.020502e+001	7.500203e-003
1.958543578196090e-002	1.958924e+001	7.500197e-003
1.959543578196090e-002	1.866866e+001	7.500187e-003
1.961400721053233e-002	1.679313e+001	7.500169e-003
1.963257863910377e-002	1.495061e+001	7.500150e-003
1.965115006767520e-002	1.314109e+001	7.500132e-003
1.966972149624664e-002	1.136458e+001	7.500114e-003
1.968829292481807e-002	9.621069e+000	7.500097e-003
1.970686435338951e-002	7.910565e+000	7.500080e-003
1.972543578196094e-002	6.233066e+000	7.500063e-003
1.973543578196094e-002	5.509332e+000	1.587209e+000
1.974224533176483e-002	5.448171e+000	4.094182e+000
1.974939118901606e-002	5.858138e+000	5.873138e+000
1.977257093226392e-002	7.630524e+000	7.645524e+000
1.979575067551178e-002	9.364592e+000	9.379591e+000
1.981893041875964e-002	1.106034e+001	1.107534e+001
1.984211016200750e-002	1.271777e+001	1.273277e+001
1.986528990525537e-002	1.433688e+001	1.435188e+001
1.988846964850323e-002	1.591768e+001	1.593268e+001
1.991164939175109e-002	1.746015e+001	1.747515e+001
1.992164939175109e-002	1.801184e+001	1.802684e+001
1.993164939175109e-002	1.824709e+001	1.826209e+001
1.994164939175110e-002	1.816906e+001	1.818406e+001
2.000000000000012e-002	1.713811e+001	1.715311e+001
2.006500000000013e-002	1.605928e+001	1.607428e+001
2.007500000000013e-002	1.600302e+001	1.601802e+001
2.008500000000014e-002	1.625828e+001	1.627328e+001
2.009500000000014e-002	1.682193e+001	1.683693e+001
2.011357142857157e-002	1.804453e+001	1.805953e+001
2.013214285714301e-002	1.924562e+001	1.926062e+001
2.015071428571444e-002	2.042519e+001	2.044019e+001
2.016928571428588e-002	2.158325e+001	2.159825e+001
2.018785714285731e-002	2.271979e+001	2.273479e+001
2.020642857142875e-002	2.383482e+001	2.384982e+001
2.022500000000018e-002	2.492833e+001	2.494333e+001
2.023500000000018e-002	2.530201e+001	1.900095e+001
2.024500000000019e-002	2.505008e+001	6.387063e+000
2.025500000000019e-002	2.417877e+001	7.500242e-003
2.027785714285734e-002	2.175186e+001	7.500218e-003
2.030071428571449e-002	1.937687e+001	7.500194e-003
2.032357142857164e-002	1.705380e+001	7.500171e-003
2.034642857142879e-002	1.478265e+001	7.500148e-003
2.036928571428594e-002	1.256343e+001	7.500126e-003
2.039214285714309e-002	1.039613e+001	7.500104e-003
2.041500000000024e-002	8.280759e+000	7.500083e-003
2.042500000000024e-002	7.472773e+000	7.500075e-003
2.043500000000025e-002	6.983775e+000	7.500070e-003
2.044500000000025e-002	6.810591e+000	7.500069e-003
2.050000000000032e-002	6.445723e+000	7.500065e-003
2.050000000000087e-002	6.445723e+000	7.500065e-003
2.050000000000143e-002	6.445723e+000	7.500065e-003
2.050000000000199e-002	6.445723e+000	7.500065e-003
2.050000000000254e-002	6.445723e+000	7.500065e-003
2.050000000000310e-002	6.445723e+000	7.500065e-003
2.050000000000365e-002	6.445723e+000	7.500065e-003
2.050000000000421e-002	6.445723e+000	7.500065e-003
2.050000000000441e-002	6.445723e+000	7.500065e-003
2.050000000000481e-002	6.445723e+000	7.500065e-003
2.050000000000561e-002	6.445723e+000	7.500065e-003
2.050000000000721e-002	6.445723e+000	7.500065e-003
2.050000000003565e-002	6.445723e+000	7.500065e-003
2.050000000004126e-002	6.445723e+000	7.500065e-003
2.050000000008610e-002	6.445723e+000	7.500065e-003
2.050000000026549e-002	6.445723e+000	7.500065e-003
2.050000000049248e-002	6.445723e+000	7.500065e-003
2.050000000071946e-002	6.445723e+000	7.500065e-003
2.050000000094645e-002	6.445723e+000	7.500065e-003
2.050000000117343e-002	6.445723e+000	7.500065e-003
2.050000000140042e-002	6.445723e+000	7.500065e-003
2.050000000162740e-002	6.445723e+000	7.500065e-003
2.050000000185438e-002	6.445723e+000	7.500065e-003
2.050000000677481e-002	6.445723e+000	7.500065e-003
2.050000048569630e-002	6.445719e+000	7.500065e-003
2.050000096461779e-002	6.445716e+000	7.500065e-003
2.050000144353928e-002	6.445713e+000	7.500065e-003
2.050000192246077e-002	6.445710e+000	7.500065e-003
2.050000240138226e-002	6.445707e+000	7.500065e-003
2.050000288030375e-002	6.445704e+000	7.500065e-003
2.050000335922524e-002	6.445701e+000	7.500065e-003
2.055375850925209e-002	6.108291e+000	7.500062e-003
2.056375850925209e-002	5.943824e+000	7.500060e-003
2.057375850925210e-002	5.470049e+000	7.500055e-003
2.058375850925210e-002	4.689825e+000	7.500047e-003
2.060205013720051e-002	3.094387e+000	7.500031e-003
2.062205013720051e-002	1.383106e+000	7.500014e-003
2.063205013720051e-002	5.401498e-001	7.500006e-003
2.064205013720052e-002	-2.944130e-001	7.499998e-003
2.065205013720052e-002	-1.120666e+000	7.499990e-003
2.067205013720053e-002	-2.748574e+000	7.499973e-003
2.070205013720054e-002	-5.130155e+000	7.499949e-003
2.071062156577197e-002	-5.797458e+000	7.499943e-003
2.071919299434340e-002	-6.459181e+000	7.499936e-003
2.072776442291483e-002	-7.115324e+000	7.499929e-003
2.073633585148626e-002	-7.765888e+000	7.499923e-003
2.074490728005769e-002	-8.410872e+000	7.499917e-003
2.075347870862912e-002	-9.050276e+000	7.499910e-003
2.076205013720055e-002	-9.684101e+000	7.499904e-003
2.077205013720056e-002	-1.020957e+001	-2.569362e+000
2.078205013720056e-002	-1.011304e+001	-7.560352e+000
2.079156201643347e-002	-9.430280e+000	-9.415279e+000
2.080699376138969e-002	-8.010855e+000	-7.995855e+000
2.082242550634593e-002	-6.612200e+000	-6.597200e+000
2.083785725130215e-002	-5.234315e+000	-5.219315e+000
2.085328899625839e-002	-3.877200e+000	-3.862200e+000
2.086872074121461e-002	-2.540855e+000	-2.525855e+000
2.088415248617085e-002	-1.225279e+000	-1.210279e+000
2.089958423112708e-002	6.952641e-002	8.452643e-002
2.090459538715069e-002	4.862619e-001	5.012619e-001
2.090621958474587e-002	6.044456e-001	6.194456e-001
2.090772900922564e-002	6.671983e-001	6.821983e-001
2.090919277789879e-002	6.816924e-001	6.966923e-001
2.100000000000012e-002	6.224788e-001	6.374788e-001
2.108407180613909e-002	5.722675e-001	5.872675e-001
2.109407180613909e-002	6.271827e-001	6.421826e-001
2.109818776507340e-002	7.783601e-001	7.933601e-001
2.110237732856474e-002	1.080433e+000	1.095433e+000
2.111574621439746e-002	2.171598e+000	2.186598e+000
2.113574621439746e-002	3.778059e+000	3.793059e+000
2.116574621439747e-002	6.129194e+000	6.144194e+000
2.119574621439748e-002	8.410796e+000	8.425797e+000
2.120574621439748e-002	8.960892e+000	6.574930e+000
2.121466411572769e-002	8.890957e+000	2.311280e+000
2.122367892411126e-002	8.248947e+000	7.500083e-003
2.123740736953432e-002	7.001009e+000	7.500071e-003
2.125113581495738e-002	5.769479e+000	7.500058e-003
2.126486426038043e-002	4.554358e+000	7.500046e-003
2.127859270580349e-002	3.355646e+000	7.500034e-003
2.129232115122655e-002	2.173342e+000	7.500022e-003
2.130604959664961e-002	1.007447e+000	7.500011e-003
2.131977804207266e-002	-1.420390e-001	7.499999e-003
2.132977804207267e-002	-9.698094e-001	7.499991e-003
2.134977804207267e-002	-2.600706e+000	7.499975e-003
2.137977804207268e-002	-4.986660e+000	7.499951e-003
2.138692089921554e-002	-5.544195e+000	7.499945e-003
2.139406375635840e-002	-6.097829e+000	7.499940e-003
2.140120661350126e-002	-6.647561e+000	7.499934e-003
2.140834947064412e-002	-7.193392e+000	7.499929e-003
2.141549232778698e-002	-7.735322e+000	7.499923e-003
2.142263518492984e-002	-8.273351e+000	7.499918e-003
2.142977804207270e-002	-8.807478e+000	7.499913e-003
2.143977804207270e-002	-9.445320e+000	7.499906e-003
2.144977804207270e-002	-9.765866e+000	7.499903e-003
2.145977804207271e-002	-9.772278e+000	7.499903e-003
2.150000000000012e-002	-9.386528e+000	7.499907e-003
2.154035791275141e-002	-9.015231e+000	7.499910e-003
2.155035791275141e-002	-9.029116e+000	7.499910e-003
2.156035791275141e-002	-9.353807e+000	7.499907e-003
2.157035791275141e-002	-9.986209e+000	7.499901e-003
2.157892934132285e-002	-1.061205e+001	7.499895e-003
2.158750076989428e-002	-1.123265e+001	7.499888e-003
2.159607219846571e-002	-1.184802e+001	7.499882e-003
2.160464362703714e-002	-1.245816e+001	7.499876e-003
2.161321505560857e-002	-1.306306e+001	7.499870e-003
2.162178648418000e-002	-1.366274e+001	7.499864e-003
2.163035791275143e-002	-1.425718e+001	7.499858e-003
2.164035791275144e-002	-1.494440e+001	7.499851e-003
2.166178648418001e-002	-1.639250e+001	7.499837e-003
2.168321505560859e-002	-1.781144e+001	7.499823e-003
2.170464362703717e-002	-1.920121e+001	7.499809e-003
2.172607219846575e-002	-2.056182e+001	7.499795e-003
2.174750076989433e-002	-2.189326e+001	7.499782e-003
2.176892934132290e-002	-2.319554e+001	7.499769e-003
2.179035791275148e-002	-2.446866e+001	7.499756e-003
2.180035791275149e-002	-2.484691e+001	-6.192173e+000
2.181035791275149e-002	-2.459952e+001	-1.832247e+001
2.182035791275149e-002	-2.373269e+001	-2.371769e+001
2.187035791275151e-002	-1.851030e+001	-1.849529e+001
2.188035791275151e-002	-1.760045e+001	-1.758545e+001
2.189035791275151e-002	-1.701062e+001	-1.699562e+001
2.190035791275152e-002	-1.673760e+001	-1.672260e+001
2.200000000000012e-002	-1.514883e+001	-1.513383e+001
2.210446313087302e-002	-1.364557e+001	-1.363057e+001
2.211446313087302e-002	-1.340606e+001	-1.339106e+001
2.212446313087303e-002	-1.285798e+001	-1.284298e+001
2.213446313087303e-002	-1.200442e+001	-1.198942e+001
2.216446313087304e-002	-9.186533e+000	-9.171533e+000
2.217446313087304e-002	-8.455815e+000	-6.224853e+000
2.218293441220325e-002	-8.371175e+000	-2.073709e+000
2.219154796003725e-002	-8.836947e+000	7.499912e-003
2.222676136796819e-002	-1.140680e+001	7.499886e-003
2.226197477589912e-002	-1.389489e+001	7.499862e-003
2.229718818383005e-002	-1.630121e+001	7.499837e-003
2.233240159176099e-002	-1.862576e+001	7.499814e-003
2.236761499969192e-002	-2.086854e+001	7.499792e-003
2.240282840762286e-002	-2.302956e+001	7.499770e-003
2.243804181555379e-002	-2.510880e+001	7.499749e-003
2.244804181555379e-002	-2.558434e+001	7.499745e-003
2.245804181555380e-002	-2.574419e+001	7.499743e-003
2.246804181555380e-002	-2.559151e+001	7.499745e-003
2.250000000000012e-002	-2.478543e+001	7.499753e-003
2.253885925643296e-002	-2.384073e+001	7.499762e-003
2.254885925643296e-002	-2.370700e+001	7.499764e-003
2.255885925643295e-002	-2.388555e+001	7.499762e-003
2.256885925643295e-002	-2.437326e+001	7.499757e-003
2.260457354214722e-002	-2.643521e+001	7.499736e-003
2.264028782786149e-002	-2.843067e+001	7.499716e-003
2.267600211357576e-002	-3.035964e+001	7.499697e-003
2.271171639929004e-002	-3.222212e+001	7.499678e-003
2.274743068500431e-002	-3.401812e+001	7.499660e-003
2.278314497071858e-002	-3.574762e+001	7.499643e-003
2.281885925643285e-002	-3.741064e+001	7.499626e-003
2.282885925643285e-002	-3.766004e+001	-9.363480e+000
2.283885925643284e-002	-3.728506e+001	-2.780482e+001
2.284885925643284e-002	-3.629193e+001	-3.627693e+001
2.285885925643284e-002	-3.520504e+001	-3.519004e+001
2.286885925643283e-002	-3.443992e+001	-3.442492e+001
2.287885925643283e-002	-3.399336e+001	-3.397836e+001
2.300000000000013e-002	-3.011182e+001	-3.009682e+001
2.313414522023514e-002	-2.632995e+001	-2.631495e+001
2.314414522023513e-002	-2.596414e+001	-2.594914e+001
2.315414522023513e-002	-2.549832e+001	-1.920016e+001
2.316414522023513e-002	-2.534809e+001	-6.338874e+000
2.317414522023512e-002	-2.571759e+001	7.499743e-003
2.321128807737797e-002	-2.781111e+001	7.499722e-003
2.324843093452081e-002	-2.983470e+001	7.499702e-003
2.328557379166365e-002	-3.178836e+001	7.499683e-003
2.332271664880649e-002	-3.367209e+001	7.499664e-003
2.335985950594934e-002	-3.548589e+001	7.499646e-003
2.339700236309218e-002	-3.722976e+001	7.499628e-003
2.343414522023502e-002	-3.890370e+001	7.499611e-003
2.344414522023502e-002	-3.924188e+001	7.499608e-003
2.345414522023501e-002	-3.926575e+001	7.499608e-003
2.346414522023501e-002	-3.897843e+001	7.499611e-003
2.350000000000013e-002	-3.760378e+001	7.499625e-003
2.353500000000012e-002	-3.631048e+001	7.499638e-003
2.354500000000011e-002	-3.605259e+001	7.499640e-003
2.355500000000011e-002	-3.610821e+001	7.499639e-003
2.356500000000011e-002	-3.647422e+001	7.499636e-003
2.360214285714295e-002	-3.817651e+001	7.499619e-003
2.363928571428579e-002	-3.982194e+001	7.499602e-003
2.367642857142864e-002	-4.141051e+001	7.499587e-003
2.371357142857148e-002	-4.294222e+001	7.499571e-003
2.375071428571432e-002	-4.441706e+001	7.499557e-003
2.378785714285716e-002	-4.583505e+001	7.499542e-003
2.382500000000001e-002	-4.719617e+001	7.499529e-003
2.383500000000000e-002	-4.765907e+001	7.499524e-003
2.384500000000000e-002	-4.842831e+001	7.499516e-003
2.385499999999999e-002	-4.929355e+001	-1.245064e+001
2.386499999999999e-002	-4.963192e+001	-3.724286e+001
2.387499999999999e-002	-4.934504e+001	-4.933004e+001
2.400000000000013e-002	-4.354208e+001	-4.352708e+001
2.411500000000009e-002	-3.880992e+001	-3.879492e+001
2.412500000000008e-002	-3.863079e+001	-2.890038e+001
2.413500000000008e-002	-3.907534e+001	-9.596258e+000
2.414500000000008e-002	-4.013734e+001	7.499599e-003
2.415500000000007e-002	-4.139607e+001	7.499587e-003
2.416500000000007e-002	-4.253862e+001	7.499575e-003
2.417500000000006e-002	-4.335884e+001	7.499567e-003
2.418500000000006e-002	-4.385995e+001	7.499562e-003
2.422071428571433e-002	-4.523977e+001	7.499548e-003
2.425642857142861e-002	-4.657510e+001	7.499535e-003
2.429214285714288e-002	-4.786593e+001	7.499522e-003
2.432785714285715e-002	-4.911227e+001	7.499509e-003
2.436357142857142e-002	-5.031412e+001	7.499497e-003
2.439928571428569e-002	-5.147147e+001	7.499486e-003
2.443499999999996e-002	-5.258434e+001	7.499475e-003
2.444499999999996e-002	-5.278630e+001	7.499473e-003
2.445499999999996e-002	-5.267530e+001	7.499474e-003
2.446499999999995e-002	-5.225447e+001	7.499478e-003
2.450000000000013e-002	-5.045475e+001	7.499496e-003
2.453500000000012e-002	-4.871947e+001	7.499513e-003
2.454500000000012e-002	-4.833803e+001	7.499517e-003
2.455500000000011e-002	-4.827133e+001	7.499518e-003
2.456500000000011e-002	-4.851624e+001	7.499516e-003
2.459785714285724e-002	-4.963779e+001	7.499504e-003
2.463071428571437e-002	-5.072581e+001	7.499494e-003
2.466357142857150e-002	-5.178029e+001	7.499483e-003
2.469642857142863e-002	-5.280124e+001	7.499473e-003
2.472928571428576e-002	-5.378865e+001	7.499463e-003
2.476214285714289e-002	-5.474252e+001	7.499453e-003
2.479500000000002e-002	-5.566286e+001	7.499444e-003
2.480500000000002e-002	-5.604147e+001	7.499440e-003
2.481500000000001e-002	-5.672725e+001	7.499433e-003
2.482500000000001e-002	-5.771714e+001	7.499423e-003
2.487499999999999e-002	-6.302875e+001	7.499370e-003
2.488499999999998e-002	-6.385226e+001	-1.605399e+001
2.489499999999998e-002	-6.404568e+001	-4.801702e+001
2.490499999999998e-002	-6.361528e+001	-6.360027e+001
2.500000000000013e-002	-5.784486e+001	-5.782985e+001
2.509500000000010e-002	-5.260052e+001	-5.258552e+001
2.510500000000009e-002	-5.228408e+001	-3.917442e+001
2.511500000000009e-002	-5.259268e+001	-1.300949e+001
2.512500000000009e-002	-5.352010e+001	7.499465e-003
2.518500000000006e-002	-6.010708e+001	7.499400e-003
2.519500000000006e-002	-6.106333e+001	7.499390e-003
2.520500000000005e-002	-6.169910e+001	7.499384e-003
2.521500000000005e-002	-6.201761e+001	7.499381e-003
2.524500000000004e-002	-6.264505e+001	7.499374e-003
2.527500000000003e-002	-6.325522e+001	7.499368e-003
2.530500000000002e-002	-6.384812e+001	7.499362e-003
2.533500000000000e-002	-6.442376e+001	7.499356e-003
2.536499999999999e-002	-6.498213e+001	7.499351e-003
2.539499999999998e-002	-6.552324e+001	7.499345e-003
2.542499999999997e-002	-6.604707e+001	7.499340e-003
2.543499999999997e-002	-6.611499e+001	7.499340e-003
2.544499999999996e-002	-6.587128e+001	7.499342e-003
2.545499999999996e-002	-6.531906e+001	7.499347e-003
2.550000000000013e-002	-6.244140e+001	7.499376e-003
2.554500000000012e-002	-5.969353e+001	7.499404e-003
2.555500000000011e-002	-5.920282e+001	7.499409e-003
2.556500000000011e-002	-5.902794e+001	7.499410e-003
2.557500000000011e-002	-5.916575e+001	7.499409e-003
2.560214285714295e-002	-5.981073e+001	7.499402e-003
2.562928571428580e-002	-6.043953e+001	7.499396e-003
2.565642857142865e-002	-6.105213e+001	7.499390e-003
2.568357142857149e-002	-6.164855e+001	7.499384e-003
2.571071428571434e-002	-6.222878e+001	7.499378e-003
2.573785714285718e-002	-6.279282e+001	7.499373e-003
2.576500000000003e-002	-6.334068e+001	7.499367e-003
2.577500000000003e-002	-6.364283e+001	7.499364e-003
2.578500000000002e-002	-6.425293e+001	7.499358e-003
2.579500000000002e-002	-6.516789e+001	7.499349e-003
2.580928571428573e-002	-6.660625e+001	7.499334e-003
2.582357142857144e-002	-6.802489e+001	7.499320e-003
2.583785714285715e-002	-6.942382e+001	7.499306e-003
2.585214285714286e-002	-7.080303e+001	7.499293e-003
2.586642857142857e-002	-7.216254e+001	7.499279e-003
2.588071428571427e-002	-7.350233e+001	7.499266e-003
2.589499999999998e-002	-7.482240e+001	7.499252e-003
2.590499999999998e-002	-7.552848e+001	-1.894390e+001
2.591499999999997e-002	-7.560564e+001	-5.665800e+001
2.592499999999997e-002	-7.506014e+001	-7.504514e+001
2.600000000000013e-002	-6.963129e+001	-6.961629e+001
2.607500000000011e-002	-6.459837e+001	-6.458336e+001
2.608500000000010e-002	-6.416246e+001	-4.811284e+001
2.609500000000010e-002	-6.435279e+001	-1.597902e+001
2.610500000000009e-002	-6.516312e+001	7.499349e-003
2.612214285714294e-002	-6.688640e+001	7.499332e-003
2.613928571428580e-002	-6.858157e+001	7.499315e-003
2.615642857142865e-002	-7.024864e+001	7.499298e-003
2.617357142857149e-002	-7.188760e+001	7.499282e-003
2.619071428571435e-002	-7.349845e+001	7.499265e-003
2.620785714285720e-002	-7.508119e+001	7.499250e-003
2.622500000000005e-002	-7.663582e+001	7.499234e-003
2.623500000000004e-002	-7.743427e+001	7.499226e-003
2.624380626980619e-002	-7.785628e+001	7.499222e-003
2.625272048899090e-002	-7.799631e+001	7.499221e-003
2.627520767852001e-002	-7.811367e+001	7.499220e-003
2.629769486804912e-002	-7.822857e+001	7.499218e-003
2.632018205757822e-002	-7.834099e+001	7.499217e-003
2.634266924710733e-002	-7.845095e+001	7.499216e-003
2.636515643663644e-002	-7.855843e+001	7.499215e-003
2.638764362616554e-002	-7.866345e+001	7.499214e-003
2.641013081569465e-002	-7.876599e+001	7.499213e-003
2.642013081569464e-002	-7.870727e+001	7.499213e-003
2.643013081569464e-002	-7.833818e+001	7.499217e-003
2.644013081569464e-002	-7.766183e+001	7.499224e-003
2.650000000000013e-002	-7.314394e+001	7.499269e-003
2.656480377645838e-002	-6.855301e+001	7.499315e-003
2.657480377645837e-002	-6.797408e+001	7.499321e-003
2.658480377645837e-002	-6.771187e+001	7.499323e-003
2.659480377645836e-002	-6.776321e+001	7.499323e-003
2.661480377645836e-002	-6.807033e+001	7.499320e-003
2.663480377645835e-002	-6.837166e+001	7.499317e-003
2.665480377645834e-002	-6.866719e+001	7.499314e-003
2.667480377645833e-002	-6.895692e+001	7.499311e-003
2.669480377645832e-002	-6.924086e+001	7.499308e-003
2.671480377645832e-002	-6.951900e+001	7.499305e-003
2.673480377645831e-002	-6.979134e+001	7.499303e-003
2.674480377645831e-002	-7.002927e+001	7.499300e-003
2.675480377645830e-002	-7.057578e+001	7.499295e-003
