time	I(L1)	I(a)
2.500000000223324e-003	-5.140324e+000	7.499949e-003
2.500000000224122e-003	-5.140324e+000	7.499949e-003
2.500000000224323e-003	-5.140324e+000	7.499949e-003
2.500000000224725e-003	-5.140324e+000	7.499949e-003
2.500000000225523e-003	-5.140324e+000	7.499949e-003
2.500000000227126e-003	-5.140324e+000	7.499949e-003
2.500000000230332e-003	-5.140324e+000	7.499949e-003
2.500000000238346e-003	-5.140324e+000	7.499949e-003
2.500000000242350e-003	-5.140324e+000	7.499949e-003
2.500000000243953e-003	-5.140324e+000	7.499949e-003
2.500000000247159e-003	-5.140324e+000	7.499949e-003
2.500000000249560e-003	-5.140324e+000	7.499949e-003
2.500000000259177e-003	-5.140324e+000	7.499949e-003
2.500000000260780e-003	-5.140324e+000	7.499949e-003
2.500000000264985e-003	-5.140324e+000	7.499949e-003
2.500000000266185e-003	-5.140324e+000	7.499949e-003
2.500000000267788e-003	-5.140324e+000	7.499949e-003
2.500000000270994e-003	-5.140324e+000	7.499949e-003
2.500000000273395e-003	-5.140324e+000	7.499949e-003
2.500000000279001e-003	-5.140324e+000	7.499949e-003
2.500000000283005e-003	-5.140324e+000	7.499949e-003
2.500000000287814e-003	-5.140324e+000	7.499949e-003
2.500000000290215e-003	-5.140324e+000	7.499949e-003
2.500000000293420e-003	-5.140324e+000	7.499949e-003
2.500000000300429e-003	-5.140324e+000	7.499949e-003
2.500000000301830e-003	-5.140324e+000	7.499949e-003
2.500000000302628e-003	-5.140324e+000	7.499949e-003
2.500000000304231e-003	-5.140324e+000	7.499949e-003
2.500000000305730e-003	-5.140324e+000	7.499949e-003
2.500000000306028e-003	-5.140324e+000	7.499949e-003
2.500000000306230e-003	-5.140324e+000	7.499949e-003
2.500000000306632e-003	-5.140324e+000	7.499949e-003
2.500000000307430e-003	-5.140324e+000	7.499949e-003
2.500000000309033e-003	-5.140324e+000	7.499949e-003
2.500000000313037e-003	-5.140324e+000	7.499949e-003
2.500000000313238e-003	-5.140324e+000	7.499949e-003
2.500000000313640e-003	-5.140324e+000	7.499949e-003
2.500000000314438e-003	-5.140324e+000	7.499949e-003
2.500000000316041e-003	-5.140324e+000	7.499949e-003
2.500000000319247e-003	-5.140324e+000	7.499949e-003
2.500000000325658e-003	-5.140324e+000	7.499949e-003
2.500000000327261e-003	-5.140324e+000	7.499949e-003
2.500000000327664e-003	-5.140324e+000	7.499949e-003
2.500000000330065e-003	-5.140324e+000	7.499949e-003
2.500000000330206e-003	-5.140324e+000	7.499949e-003
2.500000000330348e-003	-5.140324e+000	7.499949e-003
2.500000000330490e-003	-5.140324e+000	7.499949e-003
2.500000000330631e-003	-5.140324e+000	7.499949e-003
2.500000000330773e-003	-5.140324e+000	7.499949e-003
2.500000000330915e-003	-5.140324e+000	7.499949e-003
2.500000000331057e-003	-5.140324e+000	7.499949e-003
2.500000000331661e-003	-5.140324e+000	7.499949e-003
2.500000000331758e-003	-5.140324e+000	7.499949e-003
2.500000000332056e-003	-5.140324e+000	7.499949e-003
2.500000000332660e-003	-5.140324e+000	7.499949e-003
2.500000000332958e-003	-5.140324e+000	7.499949e-003
2.500000000334159e-003	-5.140324e+000	7.499949e-003
2.500000000338967e-003	-5.140324e+000	7.499949e-003
2.500000000345379e-003	-5.140324e+000	7.499949e-003
2.500000000358195e-003	-5.140324e+000	7.499949e-003
2.500000000383834e-003	-5.140324e+000	7.499949e-003
2.500000000537669e-003	-5.140324e+000	7.499949e-003
2.500000000742776e-003	-5.140324e+000	7.499949e-003
2.500000001152990e-003	-5.140324e+000	7.499949e-003
2.500000001281186e-003	-5.140324e+000	7.499949e-003
2.500000001332464e-003	-5.140324e+000	7.499949e-003
2.500000001349284e-003	-5.140324e+000	7.499949e-003
2.500000001350887e-003	-5.140324e+000	7.499949e-003
2.500000001351387e-003	-5.140324e+000	7.499949e-003
2.500000001351588e-003	-5.140324e+000	7.499949e-003
2.500000001352087e-003	-5.140324e+000	7.499949e-003
2.500000001352289e-003	-5.140324e+000	7.499949e-003
2.500000001352788e-003	-5.140324e+000	7.499949e-003
2.500000001352989e-003	-5.140324e+000	7.499949e-003
2.500000001353392e-003	-5.140324e+000	7.499949e-003
2.500000001354190e-003	-5.140324e+000	7.499949e-003
2.500000001355793e-003	-5.140324e+000	7.499949e-003
2.500000001358999e-003	-5.140324e+000	7.499949e-003
2.500000001378226e-003	-5.140324e+000	7.499949e-003
2.500000001387844e-003	-5.140324e+000	7.499949e-003
