time	V(U1M)	V(U1U2)	V(u1)
1.350000000151068e-002	-5.817823e-002	-1.530684e-001	-5.801577e-002
1.350000000156196e-002	-5.816870e-002	-1.530684e-001	-5.801577e-002
1.350000000161323e-002	-5.815701e-002	-1.530684e-001	-5.801577e-002
1.350000000166451e-002	-5.814317e-002	-1.530684e-001	-5.801577e-002
1.350000000171578e-002	-5.812718e-002	-1.530684e-001	-5.801577e-002
1.350000000176705e-002	-5.810904e-002	-1.530684e-001	-5.801577e-002
1.350000000181833e-002	-5.808874e-002	-1.530684e-001	-5.801577e-002
1.350000000207469e-002	-5.804612e-002	-1.530684e-001	-5.801577e-002
1.350000000243361e-002	-5.810836e-002	-1.530684e-001	-5.801577e-002
1.350000000279252e-002	-5.809608e-002	-1.530684e-001	-5.801577e-002
1.350000000310016e-002	-5.804457e-002	-1.530684e-001	-5.801577e-002
1.350000000351036e-002	-5.802571e-002	-1.530684e-001	-5.801577e-002
1.350000000597151e-002	-5.804627e-002	-1.530684e-001	-5.801577e-002
1.350000001581611e-002	-5.802687e-002	-1.530684e-001	-5.801577e-002
1.357376375135418e-002	-5.390293e-002	-1.421804e-001	-5.388793e-002
1.358376375135418e-002	1.249464e+002	1.873589e+002	1.874464e+002
1.359376375135418e-002	3.749461e+002	5.623590e+002	5.624461e+002
1.360376375135419e-002	4.999452e+002	7.498583e+002	7.499452e+002
1.361947803706848e-002	4.999435e+002	7.498566e+002	7.499435e+002
1.363519232278277e-002	4.999417e+002	7.498549e+002	7.499417e+002
1.365090660849706e-002	4.999400e+002	7.498533e+002	7.499400e+002
1.366662089421135e-002	4.999384e+002	7.498517e+002	7.499384e+002
1.368233517992564e-002	4.999367e+002	7.498501e+002	7.499367e+002
1.369804946563993e-002	4.999351e+002	7.498485e+002	7.499351e+002
1.371376375135422e-002	4.999335e+002	7.498470e+002	7.499335e+002
1.372376375135422e-002	4.374327e+002	7.498461e+002	7.499327e+002
1.373376375135423e-002	3.124321e+002	7.498451e+002	7.499321e+002
1.374376375135423e-002	2.499318e+002	7.498441e+002	7.499318e+002
1.376804946563995e-002	2.499315e+002	7.498419e+002	7.499315e+002
1.379233517992567e-002	2.499311e+002	7.498397e+002	7.499311e+002
1.381662089421139e-002	2.499308e+002	7.498375e+002	7.499308e+002
1.384090660849712e-002	2.499304e+002	7.498354e+002	7.499304e+002
1.386519232278284e-002	2.499301e+002	7.498334e+002	7.499301e+002
1.388947803706856e-002	2.499298e+002	7.498314e+002	7.499298e+002
1.391376375135428e-002	2.499294e+002	7.498294e+002	7.499294e+002
1.392376375135428e-002	1.874294e+002	5.623290e+002	7.499294e+002
1.393376375135429e-002	6.242969e+001	1.873294e+002	7.499297e+002
1.394376375135429e-002	-6.970215e-002	-1.691895e-001	7.499303e+002
1.400000000000010e-002	-6.585693e-002	-1.599121e-001	7.499341e+002
1.405500000000012e-002	-6.231689e-002	-1.513062e-001	7.499377e+002
1.406500000000012e-002	6.243817e+001	1.873499e+002	7.499382e+002
1.407500000000012e-002	1.874384e+002	5.623501e+002	7.499384e+002
1.408500000000013e-002	2.499383e+002	7.498494e+002	7.499383e+002
1.410642857142870e-002	2.499378e+002	7.498473e+002	7.499378e+002
1.412785714285728e-002	2.499374e+002	7.498452e+002	7.499374e+002
1.414928571428586e-002	2.499369e+002	7.498432e+002	7.499369e+002
1.417071428571444e-002	2.499365e+002	7.498412e+002	7.499365e+002
1.419214285714302e-002	2.499361e+002	7.498393e+002	7.499361e+002
1.421357142857159e-002	2.499356e+002	7.498374e+002	7.499356e+002
1.423500000000017e-002	2.499352e+002	7.498355e+002	7.499352e+002
1.424500000000017e-002	3.124349e+002	7.498347e+002	7.499349e+002
1.425500000000018e-002	4.374343e+002	7.498338e+002	7.499343e+002
1.426500000000018e-002	4.999335e+002	7.498330e+002	7.499335e+002
1.428642857142876e-002	4.999314e+002	7.498313e+002	7.499314e+002
1.430785714285734e-002	4.999293e+002	7.498296e+002	7.499293e+002
1.432928571428591e-002	4.999273e+002	7.498279e+002	7.499273e+002
1.435071428571449e-002	4.999253e+002	7.498262e+002	7.499253e+002
1.437214285714307e-002	4.999233e+002	7.498246e+002	7.499233e+002
1.439357142857165e-002	4.999214e+002	7.498230e+002	7.499214e+002
1.441500000000023e-002	4.999196e+002	7.498215e+002	7.499196e+002
1.442500000000023e-002	3.749189e+002	5.623211e+002	5.624189e+002
1.443500000000023e-002	1.249189e+002	1.873216e+002	1.874189e+002
1.444500000000024e-002	-8.052541e-002	-1.768915e-001	-8.051041e-002
1.450000000000071e-002	-7.620860e-002	-1.674148e-001	-7.619637e-002
1.450000000000101e-002	-7.626346e-002	-1.674148e-001	-7.619637e-002
1.450000000000141e-002	-7.630614e-002	-1.674148e-001	-7.619637e-002
1.450000000000221e-002	-7.632737e-002	-1.674148e-001	-7.619637e-002
1.450000000001343e-002	-7.630109e-002	-1.674148e-001	-7.619637e-002
1.450000000005188e-002	-7.631181e-002	-1.674148e-001	-7.619637e-002
1.450000000014161e-002	-7.638631e-002	-1.674148e-001	-7.619637e-002
1.450000000016816e-002	-7.640625e-002	-1.674148e-001	-7.619637e-002
1.450000000019471e-002	-7.642351e-002	-1.674148e-001	-7.619637e-002
1.450000000022127e-002	-7.643809e-002	-1.674148e-001	-7.619637e-002
1.450000000024782e-002	-7.645000e-002	-1.674148e-001	-7.619637e-002
1.450000000027437e-002	-7.645923e-002	-1.674148e-001	-7.619637e-002
1.450000000030092e-002	-7.646579e-002	-1.674148e-001	-7.619637e-002
1.450000000032747e-002	-7.646967e-002	-1.674148e-001	-7.619637e-002
1.450000000034029e-002	-7.643476e-002	-1.674148e-001	-7.619637e-002
1.450000000036593e-002	-7.640079e-002	-1.674148e-001	-7.619637e-002
1.450000000051975e-002	-7.641210e-002	-1.674148e-001	-7.619637e-002
1.450000000078893e-002	-7.638687e-002	-1.674148e-001	-7.619637e-002
1.450000000086584e-002	-7.640312e-002	-1.674148e-001	-7.619637e-002
1.450000000117348e-002	-7.631505e-002	-1.674148e-001	-7.619637e-002
1.450000000158368e-002	-7.623808e-002	-1.674148e-001	-7.619637e-002
1.450000000240406e-002	-7.620259e-002	-1.674148e-001	-7.619637e-002
1.450000001131108e-002	-7.621027e-002	-1.674148e-001	-7.619636e-002
1.450000002021810e-002	-7.621577e-002	-1.674148e-001	-7.619636e-002
1.450000002912512e-002	-7.621908e-002	-1.674148e-001	-7.619636e-002
1.450000003803214e-002	-7.622021e-002	-1.674148e-001	-7.619636e-002
1.450000004693916e-002	-7.621915e-002	-1.674148e-001	-7.619636e-002
1.450000005584618e-002	-7.621590e-002	-1.674148e-001	-7.619636e-002
1.450000006475320e-002	-7.621047e-002	-1.674148e-001	-7.619636e-002
1.455376376091286e-002	-7.222135e-002	-1.586498e-001	-7.220635e-002
1.456376376091286e-002	1.249283e+002	1.873426e+002	1.874283e+002
1.457376376091286e-002	3.749281e+002	5.623429e+002	5.624282e+002
1.458376376091287e-002	4.999274e+002	7.498423e+002	7.499274e+002
1.460376376091287e-002	4.999255e+002	7.498405e+002	7.499255e+002
1.462376376091288e-002	4.999237e+002	7.498386e+002	7.499237e+002
1.464376376091289e-002	4.999219e+002	7.498369e+002	7.499219e+002
1.466376376091289e-002	4.999201e+002	7.498352e+002	7.499201e+002
1.468376376091290e-002	4.999184e+002	7.498335e+002	7.499184e+002
1.470376376091290e-002	4.999168e+002	7.498319e+002	7.499168e+002
1.472376376091291e-002	4.999152e+002	7.498303e+002	7.499152e+002
1.473376376091291e-002	4.999143e+002	7.498294e+002	7.499143e+002
1.474376376091292e-002	4.999135e+002	7.498287e+002	7.499135e+002
1.476376376091292e-002	4.999119e+002	7.498271e+002	7.499119e+002
1.477376376091293e-002	4.999111e+002	7.498263e+002	7.499111e+002
1.477969041278782e-002	4.332904e+002	7.498259e+002	7.499108e+002
1.478488395904573e-002	3.137926e+002	7.498255e+002	7.499106e+002
1.479031238376742e-002	2.499105e+002	7.498251e+002	7.499105e+002
1.480869419369983e-002	2.499106e+002	7.498237e+002	7.499106e+002
1.481869419369983e-002	2.499107e+002	7.498230e+002	7.499107e+002
1.482869419369984e-002	2.499108e+002	7.498223e+002	7.499108e+002
1.483869419369984e-002	2.499108e+002	7.498215e+002	7.499108e+002
1.484869419369984e-002	2.499109e+002	7.498208e+002	7.499109e+002
1.486869419369985e-002	2.499110e+002	7.498194e+002	7.499110e+002
1.488869419369986e-002	2.499111e+002	7.498181e+002	7.499111e+002
1.489869419369986e-002	1.874113e+002	5.623177e+002	7.499113e+002
1.490869419369986e-002	6.118616e+001	1.836414e+002	7.499117e+002
1.491830953946195e-002	-8.752441e-002	-1.802979e-001	7.499125e+002
1.500000000000010e-002	-8.062744e-002	-1.660767e-001	7.499194e+002
1.508660046098336e-002	-7.397461e-002	-1.523438e-001	7.499260e+002
1.509660046098336e-002	6.242664e+001	1.873488e+002	7.499266e+002
1.510660046098337e-002	1.903306e+002	5.710598e+002	7.499270e+002
1.511571257672457e-002	2.499270e+002	7.498485e+002	7.499270e+002
1.512571225639814e-002	2.499269e+002	7.498475e+002	7.499269e+002
1.513571193607170e-002	2.499268e+002	7.498466e+002	7.499268e+002
1.514571161574526e-002	2.499267e+002	7.498456e+002	7.499267e+002
1.515571129541882e-002	2.499266e+002	7.498446e+002	7.499266e+002
1.516571097509238e-002	2.499265e+002	7.498437e+002	7.499265e+002
1.517571065476595e-002	2.499264e+002	7.498428e+002	7.499264e+002
1.518571033443951e-002	2.499263e+002	7.498419e+002	7.499263e+002
1.519571033443951e-002	3.124261e+002	7.498410e+002	7.499261e+002
1.520571033443952e-002	4.374771e+002	7.498400e+002	7.499256e+002
1.521569388578361e-002	4.999248e+002	7.498392e+002	7.499248e+002
1.523275956849109e-002	4.999233e+002	7.498377e+002	7.499233e+002
1.524982525119858e-002	4.999217e+002	7.498362e+002	7.499217e+002
1.526689093390606e-002	4.999202e+002	7.498347e+002	7.499202e+002
1.528395661661354e-002	4.999188e+002	7.498333e+002	7.499188e+002
1.530102229932103e-002	4.999173e+002	7.498319e+002	7.499173e+002
1.531808798202851e-002	4.999159e+002	7.498305e+002	7.499159e+002
1.533515366473599e-002	4.999145e+002	7.498291e+002	7.499145e+002
1.534515366473600e-002	4.999137e+002	7.498283e+002	7.499137e+002
1.536515366473600e-002	4.999121e+002	7.498268e+002	7.499121e+002
1.539515366473601e-002	4.999098e+002	7.498245e+002	7.499098e+002
1.543515366473602e-002	4.999068e+002	7.498216e+002	7.499068e+002
1.544515366473603e-002	3.749063e+002	5.623212e+002	5.624063e+002
1.545515366473603e-002	1.249064e+002	1.873218e+002	1.874064e+002
1.546515366473603e-002	-9.290405e-002	-1.767707e-001	-9.288905e-002
1.550020805533176e-002	-8.969942e-002	-1.706732e-001	-8.968442e-002
1.553310748589470e-002	-8.679662e-002	-1.651500e-001	-8.678162e-002
1.554310748589471e-002	1.249139e+002	1.873362e+002	1.874139e+002
1.555310748589471e-002	3.749139e+002	5.623365e+002	5.624139e+002
1.556310748589471e-002	4.999133e+002	7.498360e+002	7.499133e+002
1.559882177160901e-002	4.999105e+002	7.498330e+002	7.499105e+002
1.563453605732331e-002	4.999078e+002	7.498301e+002	7.499078e+002
1.567025034303760e-002	4.999051e+002	7.498272e+002	7.499051e+002
1.570596462875190e-002	4.999026e+002	7.498245e+002	7.499026e+002
1.574167891446620e-002	4.999002e+002	7.498219e+002	7.499002e+002
1.577739320018049e-002	4.998979e+002	7.498194e+002	7.498979e+002
1.581310748589479e-002	4.998956e+002	7.498170e+002	7.498956e+002
1.582310748589479e-002	4.373951e+002	7.498163e+002	7.498951e+002
1.583310748589480e-002	3.123949e+002	7.498157e+002	7.498949e+002
1.584310748589480e-002	2.498950e+002	7.498150e+002	7.498950e+002
1.585310748589480e-002	2.498952e+002	7.498143e+002	7.498952e+002
1.586310748589481e-002	1.873955e+002	5.623140e+002	7.498955e+002
1.587310748589481e-002	6.239618e+001	1.873147e+002	7.498962e+002
1.588310748589481e-002	-1.029053e-001	-1.837769e-001	7.498971e+002
1.600000000000011e-002	-9.155273e-002	-1.635132e-001	7.499084e+002
1.613500000000015e-002	-7.995605e-002	-1.428223e-001	7.499200e+002
1.614500000000015e-002	1.249207e+002	1.873583e+002	7.499207e+002
1.615500000000016e-002	3.749206e+002	5.623584e+002	7.499206e+002
1.616500000000016e-002	4.999199e+002	7.498577e+002	7.499199e+002
1.620357142857160e-002	4.999167e+002	7.498536e+002	7.499167e+002
1.624214285714304e-002	4.999135e+002	7.498497e+002	7.499135e+002
1.628071428571448e-002	4.999105e+002	7.498459e+002	7.499105e+002
1.631928571428592e-002	4.999075e+002	7.498423e+002	7.499075e+002
1.635785714285736e-002	4.999047e+002	7.498388e+002	7.499047e+002
1.639642857142880e-002	4.999020e+002	7.498354e+002	7.499020e+002
1.643500000000024e-002	4.998994e+002	7.498322e+002	7.498994e+002
1.644500000000024e-002	3.748990e+002	5.623317e+002	5.623990e+002
1.645500000000025e-002	1.248992e+002	1.873321e+002	1.873992e+002
1.646500000000025e-002	-1.000280e-001	-1.664962e-001	-1.000130e-001
1.649000000000011e-002	-9.755543e-002	-1.623806e-001	-9.754043e-002
1.650000000000001e-002	-9.659709e-002	-1.607618e-001	-9.656788e-002
1.650000000000072e-002	-9.655204e-002	-1.607618e-001	-9.656788e-002
1.650000000000151e-002	-9.652372e-002	-1.607618e-001	-9.656788e-002
1.650000000000352e-002	-9.650004e-002	-1.607618e-001	-9.656788e-002
1.650000000000592e-002	-9.654264e-002	-1.607618e-001	-9.656788e-002
1.650000000002035e-002	-9.650013e-002	-1.607618e-001	-9.656788e-002
1.650000000003957e-002	-9.653579e-002	-1.607618e-001	-9.656788e-002
1.650000000021903e-002	-9.647929e-002	-1.607618e-001	-9.656788e-002
1.650000000083432e-002	-9.650036e-002	-1.607618e-001	-9.656788e-002
1.650000000114196e-002	-9.654924e-002	-1.607618e-001	-9.656788e-002
1.650000000237254e-002	-9.654700e-002	-1.607618e-001	-9.656788e-002
1.650000000401330e-002	-9.656944e-002	-1.607618e-001	-9.656788e-002
1.650000000585917e-002	-9.658041e-002	-1.607618e-001	-9.656788e-002
1.650000000770503e-002	-9.658787e-002	-1.607618e-001	-9.656788e-002
1.650000000955089e-002	-9.659181e-002	-1.607618e-001	-9.656788e-002
1.650000001139676e-002	-9.659224e-002	-1.607618e-001	-9.656788e-002
1.650000001324262e-002	-9.658916e-002	-1.607618e-001	-9.656788e-002
1.650000001508848e-002	-9.658257e-002	-1.607618e-001	-9.656788e-002
1.650000001693434e-002	-9.657247e-002	-1.607618e-001	-9.656788e-002
1.650000007647074e-002	-9.657906e-002	-1.607618e-001	-9.656787e-002
1.650000013600713e-002	-9.658395e-002	-1.607618e-001	-9.656786e-002
1.650000019554352e-002	-9.658712e-002	-1.607618e-001	-9.656786e-002
1.650000025507991e-002	-9.658858e-002	-1.607618e-001	-9.656785e-002
1.650000031461630e-002	-9.658833e-002	-1.607618e-001	-9.656784e-002
1.650000037415269e-002	-9.658637e-002	-1.607617e-001	-9.656784e-002
1.650000043368909e-002	-9.658269e-002	-1.607617e-001	-9.656783e-002
1.653376376231700e-002	-9.337653e-002	-1.554249e-001	-9.336153e-002
1.654376376231700e-002	1.249074e+002	1.873458e+002	1.874074e+002
1.655376376231701e-002	3.749075e+002	5.623461e+002	5.624075e+002
1.656376376231701e-002	4.999069e+002	7.498455e+002	7.499069e+002
1.659947804803131e-002	4.999043e+002	7.498421e+002	7.499043e+002
1.663519233374560e-002	4.999018e+002	7.498389e+002	7.499018e+002
1.667090661945990e-002	4.998994e+002	7.498357e+002	7.498994e+002
1.670662090517420e-002	4.998971e+002	7.498327e+002	7.498971e+002
1.674233519088849e-002	4.998949e+002	7.498298e+002	7.498949e+002
1.677804947660279e-002	4.998927e+002	7.498270e+002	7.498927e+002
1.681376376231709e-002	4.998906e+002	7.498243e+002	7.498906e+002
1.682376376231709e-002	4.373901e+002	5.623239e+002	7.498901e+002
1.683376376231709e-002	3.123900e+002	1.873245e+002	7.498900e+002
1.684376376231710e-002	2.498902e+002	-1.740723e-001	7.498902e+002
1.686376376231710e-002	2.498907e+002	-1.706543e-001	7.498907e+002
1.687376376231711e-002	1.873911e+002	-1.689453e-001	7.498911e+002
1.688376376231711e-002	6.239172e+001	-1.672974e-001	7.498917e+002
1.689376376231711e-002	-1.072998e-001	-1.656494e-001	7.498927e+002
1.700000000000011e-002	-9.649658e-002	-1.489258e-001	7.499035e+002
1.709500000000014e-002	-8.770752e-002	-1.353760e-001	7.499123e+002
1.710500000000014e-002	6.241302e+001	-1.340942e-001	7.499130e+002
1.711500000000014e-002	1.874135e+002	-1.328125e-001	7.499135e+002
1.712500000000015e-002	2.499136e+002	-1.314087e-001	7.499136e+002
1.717500000000016e-002	2.499138e+002	-1.250000e-001	7.499138e+002
1.718500000000017e-002	3.124137e+002	1.873759e+002	7.499137e+002
1.719500000000017e-002	4.374133e+002	5.623759e+002	7.499133e+002
1.720500000000017e-002	4.999127e+002	7.498750e+002	7.499127e+002
1.723642857142875e-002	4.999102e+002	7.498711e+002	7.499102e+002
1.726785714285734e-002	4.999078e+002	7.498674e+002	7.499078e+002
1.729928571428592e-002	4.999055e+002	7.498637e+002	7.499055e+002
1.733071428571449e-002	4.999032e+002	7.498602e+002	7.499032e+002
1.736214285714308e-002	4.999011e+002	7.498568e+002	7.499011e+002
1.739357142857166e-002	4.998990e+002	7.498535e+002	7.498990e+002
1.742500000000024e-002	4.998970e+002	7.498503e+002	7.498970e+002
1.743500000000024e-002	3.748965e+002	5.623496e+002	5.623965e+002
1.744500000000025e-002	1.248968e+002	1.873499e+002	1.873968e+002
1.745500000000025e-002	-1.024068e-001	-1.489232e-001	-1.023918e-001
1.746142857142891e-002	-1.017475e-001	-1.479684e-001	-1.017353e-001
1.746785714285757e-002	-1.010939e-001	-1.470195e-001	-1.010828e-001
1.747428571428622e-002	-1.004461e-001	-1.460764e-001	-1.004342e-001
1.748071428571488e-002	-9.980392e-002	-1.451391e-001	-9.978972e-002
1.748714285714354e-002	-9.916748e-002	-1.442077e-001	-9.914922e-002
1.749357142857220e-002	-9.853677e-002	-1.432821e-001	-9.851272e-002
1.750000000000086e-002	-9.791177e-002	-1.423623e-001	-9.788023e-002
1.750000000000324e-002	-9.787866e-002	-1.423623e-001	-9.788023e-002
1.750000000000503e-002	-9.791890e-002	-1.423623e-001	-9.788023e-002
1.750000000000802e-002	-9.793310e-002	-1.423623e-001	-9.788023e-002
1.750000000000961e-002	-9.797817e-002	-1.423623e-001	-9.788023e-002
1.750000000001021e-002	-9.796393e-002	-1.423623e-001	-9.788023e-002
1.750000000001261e-002	-9.802065e-002	-1.423623e-001	-9.788023e-002
1.750000000001582e-002	-9.801821e-002	-1.423623e-001	-9.788023e-002
1.750000000002704e-002	-9.794015e-002	-1.423623e-001	-9.788023e-002
1.750000000007190e-002	-9.796077e-002	-1.423623e-001	-9.788023e-002
1.750000000016163e-002	-9.793954e-002	-1.423623e-001	-9.788023e-002
1.750000000023854e-002	-9.794282e-002	-1.423623e-001	-9.788023e-002
1.750000000031545e-002	-9.794394e-002	-1.423623e-001	-9.788023e-002
1.750000000039236e-002	-9.794291e-002	-1.423623e-001	-9.788023e-002
1.750000000046927e-002	-9.793971e-002	-1.423623e-001	-9.788023e-002
1.750000000054618e-002	-9.793435e-002	-1.423623e-001	-9.788023e-002
1.750000000062309e-002	-9.792683e-002	-1.423623e-001	-9.788023e-002
1.750000000070000e-002	-9.791716e-002	-1.423623e-001	-9.788023e-002
1.750000000357135e-002	-9.790214e-002	-1.423623e-001	-9.788023e-002
1.750000003310515e-002	-9.789755e-002	-1.423623e-001	-9.788023e-002
1.750000006263895e-002	-9.789416e-002	-1.423623e-001	-9.788023e-002
1.750000009217275e-002	-9.789198e-002	-1.423623e-001	-9.788022e-002
1.750000012170655e-002	-9.789102e-002	-1.423623e-001	-9.788022e-002
1.750000015124035e-002	-9.789125e-002	-1.423623e-001	-9.788022e-002
1.750000018077415e-002	-9.789270e-002	-1.423622e-001	-9.788021e-002
1.750000021030795e-002	-9.789536e-002	-1.423622e-001	-9.788021e-002
1.754376374895401e-002	-9.370295e-002	-1.362657e-001	-9.368795e-002
1.755376374895401e-002	1.249070e+002	1.873648e+002	1.874070e+002
1.756376374895401e-002	3.749071e+002	5.623649e+002	5.624071e+002
1.757376374895402e-002	4.999066e+002	7.498640e+002	7.499066e+002
1.760090660609688e-002	4.999046e+002	7.498610e+002	7.499046e+002
1.762804946323975e-002	4.999027e+002	7.498580e+002	7.499027e+002
1.765519232038261e-002	4.999009e+002	7.498551e+002	7.499009e+002
1.768233517752548e-002	4.998991e+002	7.498523e+002	7.498991e+002
1.770947803466834e-002	4.998973e+002	7.498496e+002	7.498973e+002
1.773662089181121e-002	4.998956e+002	7.498469e+002	7.498956e+002
1.776376374895407e-002	4.998939e+002	7.498443e+002	7.498939e+002
1.777376374895408e-002	4.373934e+002	5.623437e+002	7.498934e+002
1.778376374895408e-002	3.123932e+002	1.873440e+002	7.498932e+002
1.779376374895408e-002	2.498934e+002	-1.547241e-001	7.498934e+002
1.780804946323980e-002	2.498937e+002	-1.525181e-001	7.498937e+002
1.782233517752552e-002	2.498940e+002	-1.503470e-001	7.498940e+002
1.783662089181124e-002	2.498944e+002	-1.482108e-001	7.498944e+002
1.785090660609696e-002	2.498947e+002	-1.461094e-001	7.498947e+002
1.786519232038268e-002	2.498950e+002	-1.440430e-001	7.498950e+002
1.787947803466839e-002	2.498953e+002	-1.420114e-001	7.498953e+002
1.789376374895411e-002	2.498956e+002	-1.400146e-001	7.498956e+002
1.790376374895412e-002	1.873959e+002	-1.386719e-001	7.498959e+002
1.791376374895412e-002	6.239655e+001	-1.372070e-001	7.498965e+002
1.792376374895412e-002	-1.025391e-001	-1.358643e-001	7.498975e+002
1.800000000000011e-002	-9.503174e-002	-1.259155e-001	7.499050e+002
1.806500000000013e-002	-8.905029e-002	-1.179810e-001	7.499109e+002
1.807500000000013e-002	6.241174e+001	-1.168213e-001	7.499117e+002
1.808500000000014e-002	1.874122e+002	-1.156006e-001	7.499122e+002
1.809500000000014e-002	2.499124e+002	-1.144409e-001	7.499124e+002
1.811500000000015e-002	2.499124e+002	-1.121639e-001	7.499124e+002
1.813500000000015e-002	2.499125e+002	-1.099368e-001	7.499125e+002
1.815500000000016e-002	2.499126e+002	-1.077594e-001	7.499126e+002
1.817500000000016e-002	2.499127e+002	-1.056319e-001	7.499127e+002
1.819500000000017e-002	2.499128e+002	-1.035542e-001	7.499128e+002
1.821500000000018e-002	2.499128e+002	-1.015264e-001	7.499128e+002
1.823500000000018e-002	2.499129e+002	-9.954834e-002	7.499129e+002
1.824500000000019e-002	3.124128e+002	1.874011e+002	7.499128e+002
1.825500000000019e-002	4.374469e+002	5.625042e+002	7.499125e+002
1.826498898524320e-002	4.999118e+002	7.498997e+002	7.499118e+002
1.828498898524320e-002	4.999102e+002	7.498967e+002	7.499102e+002
1.830498898524321e-002	4.999087e+002	7.498938e+002	7.499087e+002
1.832498898524321e-002	4.999072e+002	7.498910e+002	7.499072e+002
1.834498898524322e-002	4.999058e+002	7.498882e+002	7.499058e+002
1.836498898524323e-002	4.999043e+002	7.498854e+002	7.499043e+002
1.838498898524323e-002	4.999029e+002	7.498828e+002	7.499029e+002
1.840498898524324e-002	4.999016e+002	7.498801e+002	7.499016e+002
1.841498898524324e-002	3.749011e+002	5.623792e+002	5.624011e+002
1.842498898524324e-002	1.249012e+002	1.873791e+002	1.874013e+002
1.843498898524325e-002	-9.796930e-002	-1.199567e-001	-9.795430e-002
1.850000000000011e-002	-9.179651e-002	-1.123985e-001	-9.178151e-002
1.856500000000013e-002	-8.601795e-002	-1.053231e-001	-8.600295e-002
1.857500000000013e-002	1.249146e+002	1.873954e+002	1.874146e+002
1.858500000000014e-002	3.749147e+002	5.623952e+002	5.624147e+002
1.859500000000014e-002	4.999141e+002	7.498941e+002	7.499141e+002
1.861214285714300e-002	4.999127e+002	7.498916e+002	7.499127e+002
1.862928571428587e-002	4.999113e+002	7.498892e+002	7.499113e+002
1.864642857142873e-002	4.999100e+002	7.498869e+002	7.499100e+002
1.866357142857159e-002	4.999087e+002	7.498845e+002	7.499087e+002
1.868071428571445e-002	4.999074e+002	7.498822e+002	7.499074e+002
1.869785714285732e-002	4.999062e+002	7.498800e+002	7.499062e+002
1.871500000000018e-002	4.999049e+002	7.498778e+002	7.499049e+002
1.872500000000018e-002	4.374043e+002	5.623768e+002	7.499043e+002
1.873500000000018e-002	3.124041e+002	1.873768e+002	7.499041e+002
1.874500000000019e-002	2.499041e+002	-1.222534e-001	7.499041e+002
1.877071428571448e-002	2.499044e+002	-1.191369e-001	7.499044e+002
1.879642857142877e-002	2.499047e+002	-1.161001e-001	7.499047e+002
1.882214285714307e-002	2.499050e+002	-1.131430e-001	7.499050e+002
1.884785714285736e-002	2.499053e+002	-1.102656e-001	7.499053e+002
1.887357142857165e-002	2.499056e+002	-1.074680e-001	7.499056e+002
1.889928571428595e-002	2.499059e+002	-1.047500e-001	7.499059e+002
1.892500000000024e-002	2.499061e+002	-1.021118e-001	7.499061e+002
1.893500000000024e-002	1.874064e+002	-1.010742e-001	7.499064e+002
1.894500000000025e-002	6.240686e+001	-1.000977e-001	7.499069e+002
1.895500000000025e-002	-9.234619e-002	-9.912109e-002	7.499077e+002
1.896147433928095e-002	-9.174705e-002	-9.849330e-002	7.499083e+002
1.896794867856166e-002	-9.115289e-002	-9.786551e-002	7.499088e+002
1.897442301784236e-002	-9.056372e-002	-9.723772e-002	7.499094e+002
1.898089735712307e-002	-8.997952e-002	-9.660993e-002	7.499100e+002
1.898737169640377e-002	-8.940031e-002	-9.598214e-002	7.499106e+002
1.899384603568448e-002	-8.882608e-002	-9.535435e-002	7.499112e+002
1.900032037496519e-002	-8.825684e-002	-9.472656e-002	7.499117e+002
1.905025199890090e-002	-8.392334e-002	-9.008789e-002	7.499161e+002
1.906025199890090e-002	6.241681e+001	-8.917236e-002	7.499168e+002
1.907025199890090e-002	1.874172e+002	-8.825684e-002	7.499172e+002
1.908025199890091e-002	2.499173e+002	-8.746338e-002	7.499173e+002
1.909928666244221e-002	2.499173e+002	-8.575439e-002	7.499173e+002
1.911928666244221e-002	2.499173e+002	-8.404541e-002	7.499173e+002
1.912928666244221e-002	2.499173e+002	-8.319092e-002	7.499173e+002
1.913928666244222e-002	2.499173e+002	-8.239746e-002	7.499173e+002
1.914928666244222e-002	2.499173e+002	-8.154297e-002	7.499173e+002
1.916928666244223e-002	2.499172e+002	-8.001709e-002	7.499172e+002
1.919928666244224e-002	2.499172e+002	-7.763672e-002	7.499172e+002
1.921071523387081e-002	2.499172e+002	-7.672244e-002	7.499172e+002
1.922214380529939e-002	2.499172e+002	-7.582809e-002	7.499172e+002
1.923357237672796e-002	2.499172e+002	-7.495366e-002	7.499172e+002
1.924500094815653e-002	2.499172e+002	-7.409917e-002	7.499172e+002
1.925642951958511e-002	2.499172e+002	-7.326461e-002	7.499172e+002
1.926785809101369e-002	2.499172e+002	-7.244998e-002	7.499172e+002
1.927928666244226e-002	2.499172e+002	-7.165527e-002	7.499172e+002
1.928928666244226e-002	3.124171e+002	1.874288e+002	7.499171e+002
1.929928666244227e-002	4.374167e+002	5.624282e+002	7.499167e+002
1.930928666244227e-002	4.999160e+002	7.499267e+002	7.499160e+002
1.931923491351796e-002	4.999151e+002	7.499250e+002	7.499151e+002
1.932918316459364e-002	4.999143e+002	7.499232e+002	7.499143e+002
1.933913141566933e-002	4.999135e+002	7.499215e+002	7.499135e+002
1.934907966674502e-002	4.999127e+002	7.499198e+002	7.499127e+002
1.935902791782071e-002	4.999119e+002	7.499181e+002	7.499119e+002
